ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8894015,new,newRenov,saburtalo,105,3,2,1,2,6,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,343,1095
8805768,new,newRenov,saburtalo,60,2,1,1,15,17,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,504,1583
8951166,new,newRenov,saburtalo,118,3,2,1,3,8,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,94,898
8951086,new,newRenov,saburtalo,100,3,0,1,6,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,47,850
8802976,new,newRenov,saburtalo,45,2,1,1,10,10,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1482,1004
8931945,new,newRenov,saburtalo,57,2,1,1,11,22,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,282,1351
8950573,new,newRenov,saburtalo,55,2,1,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,905
8950566,new,newRenov,saburtalo,54,2,1,1,5,10,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,79,981
8950499,new,newRenov,saburtalo,64,2,1,1,3,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,1188
8950490,new,newRenov,saburtalo,65,3,2,1,9,13,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,53,1100
8950449,new,newRenov,saburtalo,40,2,1,1,7,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,71,980
8927348,new,newRenov,saburtalo,45,2,1,1,4,5,2,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,714,978
8950300,new,newRenov,saburtalo,130,4,2,2,14,15,5,20,0,1,0,1,1,1,1,0,1,1,0,0,1,1,29,1000
8950206,new,newRenov,saburtalo,72,3,2,2,17,19,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,77,972
8870794,new,newRenov,saburtalo,45,2,1,1,18,18,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,933,1204
8937613,new,newRenov,saburtalo,53,2,1,1,18,18,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,260,1113
8948829,new,newRenov,saburtalo,50,3,2,1,15,21,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,133,1322
8948999,new,newRenov,saburtalo,44,2,1,1,15,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,126,1375
8949971,new,newRenov,saburtalo,102,3,2,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,31,1176
8949958,new,newRenov,saburtalo,122,4,3,2,23,23,8,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,77,1200
8686927,new,newRenov,saburtalo,83,3,2,1,3,6,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,997,986
8949850,new,newRenov,saburtalo,63,2,1,2,11,11,0,8,0,1,0,0,1,1,0,0,1,1,1,0,1,1,46,1032
8104552,new,newRenov,saburtalo,134,4,0,2,4,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,2543,746
8949685,new,newRenov,saburtalo,69,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,53,1377
8949594,new,newRenov,saburtalo,130,4,3,2,4,17,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,15,1208
8949545,new,newRenov,saburtalo,65,2,1,1,12,17,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,463,1154
8949334,new,newRenov,saburtalo,108,3,2,3,11,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,28,1037
8949181,new,newRenov,saburtalo,71,3,2,1,11,16,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,137,965
8380108,new,newRenov,saburtalo,80,3,2,1,3,17,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1663,1070
8851754,new,newRenov,saburtalo,146,3,2,2,7,8,20,40,0,1,0,1,1,1,1,1,1,1,0,0,1,1,383,619
8948945,new,newRenov,saburtalo,66,2,1,1,20,23,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,81,1600
8588736,new,newRenov,saburtalo,60,2,1,2,3,5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1789,883
8653866,new,newRenov,saburtalo,60,2,1,2,3,5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1069,890
8894800,new,newRenov,saburtalo,60,2,1,2,3,5,5,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,571,883
8948906,new,newRenov,saburtalo,80,2,1,1,1,6,10,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,33,1188
8948878,new,newRenov,saburtalo,110,3,2,2,2,12,110,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,37,1182
8948794,new,newRenov,saburtalo,100,3,0,2,10,13,7,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,43,1000
8813951,new,newRenov,saburtalo,60,3,2,1,3,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,887,1142
8745476,new,newRenov,saburtalo,85,2,1,1,3,9,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,185,1000
8948709,new,newRenov,saburtalo,100,3,2,1,2,6,14,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,60,1046
8948672,new,newRenov,saburtalo,60,2,1,2,16,24,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,50,1050
8948497,new,newRenov,saburtalo,67,3,2,1,3,8,7,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,73,1030
8805660,new,newRenov,saburtalo,118,3,2,1,2,10,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,128,932
8948132,new,newRenov,saburtalo,265,4,3,1,10,10,15,140,0,1,1,1,1,1,1,0,1,1,0,0,1,1,85,606
8948110,new,newRenov,saburtalo,100,3,2,1,7,14,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,49,1000
8847177,new,newRenov,saburtalo,96,3,2,1,8,10,9,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,755,938
8427245,new,newRenov,saburtalo,155,3,2,2,7,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,954,1194
8947877,new,newRenov,saburtalo,160,6,5,3,2,2,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,38,1188
8937190,new,newRenov,saburtalo,45,2,1,1,2,7,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,72,851
8691465,new,newRenov,saburtalo,90,3,2,2,13,14,4,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1127,1117
8367313,new,newRenov,saburtalo,220,5,3,2,5,5,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,2844,800
8859655,new,newRenov,saburtalo,140,4,3,3,7,12,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,411,1654
8841093,new,newRenov,saburtalo,109,3,2,1,8,9,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,411,1200
8735393,new,newRenov,saburtalo,140,4,3,2,8,15,8,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,734,1250
8915821,new,newRenov,saburtalo,85,3,2,2,2,6,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,110,1353
8646418,new,newRenov,saburtalo,98,3,2,1,12,22,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1351,1327
8946052,new,newRenov,saburtalo,80,3,2,1,3,6,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,29,1225
8945970,new,newRenov,saburtalo,71,2,1,1,6,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,99,1549
8912254,new,newRenov,saburtalo,75,3,2,1,11,22,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,195,1080
8945856,new,newRenov,saburtalo,50,2,1,1,3,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,82,1000
8855215,new,newRenov,saburtalo,149,3,2,2,11,12,6,19,0,1,0,1,1,1,1,0,1,1,1,0,1,1,744,906
8811156,new,newRenov,saburtalo,59,2,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,932
8945669,new,newRenov,saburtalo,75,3,2,1,4,8,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,190,1047
8717011,new,newRenov,saburtalo,240,5,3,3,5,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,393,1125
8935343,new,newRenov,saburtalo,77,3,2,1,2,8,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,257,1039
8639598,new,newRenov,saburtalo,83,4,3,2,1,4,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1524,1000
8944943,new,newRenov,saburtalo,94,4,3,1,4,14,15,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,55,1596
8944603,new,newRenov,saburtalo,135,4,3,2,3,11,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,118,920
8944459,new,newRenov,saburtalo,51,2,1,1,1,10,4,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,135,1086
8944007,new,newRenov,saburtalo,54,2,1,2,2,9,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,54,1239
8847131,new,newRenov,saburtalo,90,3,2,2,9,9,5,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,154,900
8943710,new,newRenov,saburtalo,145,3,2,1,8,11,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,32,1069
8943652,new,newRenov,saburtalo,40,2,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1185
8943651,new,newRenov,saburtalo,48,2,1,1,14,15,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,43,1113
8943531,new,newRenov,saburtalo,52,2,1,1,11,18,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,27,1212
8943424,new,newRenov,saburtalo,57,2,1,1,6,17,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,46,1228
8921951,new,newRenov,saburtalo,118,3,2,1,3,8,18,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,151,869
8943340,new,newRenov,saburtalo,135,3,2,2,3,12,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,35,1259
8942806,new,newRenov,saburtalo,87,3,2,1,1,5,8,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,74,782
8918348,new,newRenov,saburtalo,100,3,2,1,4,10,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,155,837
8915683,new,newRenov,saburtalo,48,2,1,1,2,11,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,2694,1260
8915916,new,newRenov,saburtalo,44,2,1,1,5,22,3,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1923,1307
8915770,new,newRenov,saburtalo,61,2,1,1,6,15,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,847,1098
8940990,new,newRenov,saburtalo,82,3,2,2,12,18,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,74,1024
8940820,new,newRenov,saburtalo,79,3,1,1,10,15,7,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,40,1076
8256801,new,newRenov,saburtalo,100,3,2,1,5,10,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1096,1074
8130597,new,newRenov,saburtalo,52,2,1,1,6,13,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,3684,1146
8940504,new,newRenov,saburtalo,68,2,1,1,18,24,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,86,1250
8940475,new,newRenov,saburtalo,72,3,2,1,17,19,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,72,986
8891003,new,newRenov,saburtalo,135,4,3,2,3,10,10,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,143,900
8743100,new,newRenov,saburtalo,50,2,1,1,2,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1364,1100
8932967,new,newRenov,saburtalo,85,3,2,1,3,9,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,186,1000
8855063,new,newRenov,saburtalo,65,2,1,1,2,22,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,170,1708
8932848,new,newRenov,saburtalo,200,5,4,3,10,11,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,91,800
8743686,new,newRenov,saburtalo,81,3,2,2,14,15,4,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,595,1222
8939103,new,newRenov,saburtalo,256,7,5,3,11,11,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,61,684
8848532,new,newRenov,saburtalo,114,3,2,1,3,16,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,234,1018
8913579,new,newRenov,saburtalo,60,2,1,1,4,10,10,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,97,1317
8819326,new,newRenov,saburtalo,100,3,2,1,8,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,473,900
8659407,new,newRenov,saburtalo,100,3,2,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,880
8938005,new,newRenov,saburtalo,137,3,2,2,4,22,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,268,1752
8904565,new,newRenov,saburtalo,105,3,2,1,8,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,89,1048
8868324,new,newRenov,saburtalo,90,3,1,2,5,11,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,303,989
8844496,new,newRenov,saburtalo,159,4,3,2,7,17,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,632,1289
8936870,new,newRenov,saburtalo,172,4,3,3,6,10,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,40,953
8936864,new,newRenov,saburtalo,75,3,2,1,3,16,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,53,1021
8936658,new,newRenov,saburtalo,101,3,2,1,16,12,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,63,999
8924713,new,newRenov,saburtalo,129,3,2,2,5,14,15,15,0,1,0,0,1,1,1,0,1,1,0,1,1,1,73,1100
8925802,new,newRenov,saburtalo,69,2,1,1,3,16,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,502,1377
8935255,new,newRenov,saburtalo,67,3,2,1,5,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,81,1149
8863441,new,newRenov,saburtalo,204,7,4,2,4,5,20,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,122,680
8934462,new,newRenov,saburtalo,76,2,1,1,12,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,921
8934484,new,newRenov,saburtalo,130,3,2,2,8,12,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,95,1149
8808256,new,newRenov,saburtalo,52,2,1,1,7,14,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1105,1019
8681865,new,newRenov,saburtalo,67,2,1,1,18,22,0,12,0,1,1,0,1,1,0,0,0,1,0,0,0,0,497,1616
8934074,new,newRenov,saburtalo,46,2,1,1,5,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,139,1196
8731327,new,newRenov,saburtalo,150,4,3,2,4,12,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,790,1100
8893886,new,newRenov,saburtalo,105,4,2,1,2,6,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,282,1143
8932948,new,newRenov,saburtalo,121,4,3,2,13,22,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,106,1174
8819196,new,newRenov,saburtalo,60,2,1,1,2,6,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,735,817
8932629,new,newRenov,saburtalo,55,2,1,1,11,18,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,98,1309
8932434,new,newRenov,saburtalo,51,2,1,1,12,14,6,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,71,1235
8856757,new,newRenov,saburtalo,50,2,1,1,2,12,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,335,1120
8931775,new,newRenov,saburtalo,62,4,2,1,1,5,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,59,1452
8908391,new,newRenov,saburtalo,96,3,2,1,4,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,208,927
8381807,new,newRenov,saburtalo,102,3,2,2,17,21,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1593,1282
8930794,new,newRenov,saburtalo,85,3,2,1,13,17,7,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,94,1200
8930348,new,newRenov,saburtalo,52,3,2,1,9,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,141,923
8906847,new,newRenov,saburtalo,64,2,1,1,9,9,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,323,1156
8850314,new,newRenov,saburtalo,140,4,3,2,4,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,466,1107
8929778,new,newRenov,saburtalo,55,2,1,1,13,15,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,55,1364
8929774,new,newRenov,saburtalo,71,3,2,1,9,12,4,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,74,908
8719129,new,newRenov,saburtalo,70,3,2,1,2,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1500,814
8929665,new,newRenov,saburtalo,75,2,1,1,3,21,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,243,1040
8929657,new,newRenov,saburtalo,175,4,3,2,3,8,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,57,966
8789989,new,newRenov,saburtalo,130,3,2,1,7,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,304,1100
8928755,new,newRenov,saburtalo,95,3,2,2,14,23,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,124,1320
8928466,new,newRenov,saburtalo,140,3,2,2,12,20,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,78,3571
8785096,new,newRenov,saburtalo,183,5,3,3,6,12,4,8,0,1,0,1,1,1,1,0,1,1,1,1,1,1,430,1120
8928115,new,newRenov,saburtalo,60,2,1,1,10,10,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,83,1167
8927266,new,newRenov,saburtalo,69,2,1,1,3,10,3,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,64,1441
8927966,new,newRenov,saburtalo,71,2,1,1,10,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,69,1127
8784167,new,newRenov,saburtalo,100,5,3,1,13,15,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,465,1250
8927559,new,newRenov,saburtalo,50,2,1,1,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,94,1286
8690810,new,newRenov,saburtalo,165,4,3,3,11,17,15,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,518,1030
8927293,new,newRenov,saburtalo,34,2,1,1,3,5,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,152,956
8927167,new,newRenov,saburtalo,106,3,2,1,15,16,15,15,0,1,1,0,1,1,1,0,1,1,1,0,1,1,87,1104
8926164,new,newRenov,saburtalo,58,2,1,1,4,18,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,133,1391
8926133,new,newRenov,saburtalo,47,2,1,1,15,15,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,59,1128
8925657,new,newRenov,saburtalo,100,3,2,2,5,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,69,1000
8495133,new,newRenov,saburtalo,110,4,2,1,14,14,0,22,0,1,1,1,1,1,1,1,1,1,0,0,1,1,5276,882
8924932,new,newRenov,saburtalo,80,3,2,1,3,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,64,1225
8924813,new,newRenov,saburtalo,60,3,1,1,3,6,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,77,1417
8680945,new,newRenov,saburtalo,155,4,3,2,10,12,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,242,1065
8857316,new,newRenov,saburtalo,110,4,3,2,10,16,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,410,909
8924658,new,newRenov,saburtalo,39,2,1,1,9,12,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,60,1590
8924585,new,newRenov,saburtalo,73,3,2,1,5,9,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,54,1027
8727725,new,newRenov,saburtalo,149,5,3,1,4,11,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,449,900
8924109,new,newRenov,saburtalo,57,2,1,1,4,14,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,335,1088
8923928,new,newRenov,saburtalo,42,2,1,1,8,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,142,1333
8923856,new,newRenov,saburtalo,72,3,2,1,13,15,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,62,1111
8923826,new,newRenov,saburtalo,105,4,2,1,2,6,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,69,1143
8873948,new,newRenov,saburtalo,120,3,2,1,2,10,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,158,958
8086807,new,newRenov,saburtalo,105,4,3,1,9,15,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1449,1114
8890329,new,newRenov,saburtalo,50,2,1,1,2,3,5,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,226,880
8922382,new,newRenov,saburtalo,65,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,70,1092
8922318,new,newRenov,saburtalo,123,3,2,2,3,8,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,45,1016
8850209,new,newRenov,saburtalo,60,2,1,2,6,6,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,960,750
8957578,WIP,newRenov,saburtalo,48,2,0,1,5,12,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,31,1063
8914573,WIP,newRenov,saburtalo,80,3,2,3,3,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,162,938
7823100,old,newRenov,saburtalo,49,2,1,2,11,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,43594,684
8756458,old,newRenov,saburtalo,90,5,3,1,7,8,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1097,867
8959748,old,newRenov,saburtalo,67,3,2,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,672
8959750,old,newRenov,saburtalo,37,2,1,1,4,6,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,946
8959751,old,newRenov,saburtalo,40,2,1,1,3,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,850
8959752,old,newRenov,saburtalo,50,3,2,1,4,6,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,900
8959753,old,newRenov,saburtalo,26,1,1,1,4,6,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,12,942
8881439,old,newRenov,saburtalo,87,3,2,1,16,16,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,859,862
8647024,old,newRenov,saburtalo,175,5,4,1,8,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,201,771
8885582,old,newRenov,saburtalo,60,2,1,1,14,16,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,547,903
8958717,old,newRenov,saburtalo,110,4,2,1,3,5,12,0,20,1,1,1,1,1,1,0,1,0,0,0,1,1,33,945
8810992,old,newRenov,saburtalo,60,3,2,1,4,5,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,295,933
8958403,old,newRenov,saburtalo,252,5,2,1,9,9,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,9,873
8958382,old,newRenov,saburtalo,60,2,1,1,3,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,20,917
8878436,old,newRenov,saburtalo,70,4,3,2,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,142,1043
8957374,old,newRenov,saburtalo,80,3,2,1,7,8,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,22,1038
8530096,old,newRenov,saburtalo,80,3,2,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,893,1000
8792889,old,newRenov,saburtalo,114,4,2,1,4,9,0,15,15,1,1,1,1,1,1,0,1,1,0,1,1,0,259,965
8699847,old,newRenov,saburtalo,62,2,1,2,5,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1820,853
8945726,old,newRenov,saburtalo,110,4,3,1,6,6,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,71,818
8191424,old,newRenov,saburtalo,85,4,3,1,15,16,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,3602,941
8955974,old,newRenov,saburtalo,45,2,1,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,18,1222
8514007,old,newRenov,saburtalo,80,4,2,1,5,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,2110,975
8955820,old,newRenov,saburtalo,33,2,1,1,5,5,3,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,28,1200
8105913,old,newRenov,saburtalo,90,3,2,1,13,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2745,780
8924758,old,newRenov,saburtalo,134,4,2,1,7,9,9,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,190,596
8924766,old,newRenov,saburtalo,136,5,3,1,16,16,5,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,143,580
8772104,old,newRenov,saburtalo,75,3,2,1,3,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1041,933
8955210,old,newRenov,saburtalo,185,4,3,2,14,15,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,18,1135
8747637,old,newRenov,saburtalo,96,3,2,1,6,8,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,546,792
8914959,old,newRenov,saburtalo,35,1,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,857
8727802,old,newRenov,saburtalo,165,5,3,1,5,10,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,355,636
8953482,old,newRenov,saburtalo,43,1,1,1,4,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,53,1042
8333226,old,newRenov,saburtalo,60,2,1,2,14,16,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1362,903
7985198,old,newRenov,saburtalo,130,4,3,1,8,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,2930,690
8953328,old,newRenov,saburtalo,110,4,2,2,2,16,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,27,773
8933476,old,newRenov,saburtalo,45,1,1,1,4,5,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,896,989
8951370,old,newRenov,saburtalo,35,1,1,2,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,35,1143
8767275,old,newRenov,saburtalo,40,2,1,1,3,9,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1053,1225
8761692,old,newRenov,saburtalo,110,3,2,1,8,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,283,1091
